# This file is UTF-8 encoded. Avoid using of BOM!
# WORD	TF	IDF	ATTR
營生	11.71	12.59	v
礈	0.69	0.00	@
眾所皆知	12.29	12.23	v
煉	1.15	0.00	u
慉	0.75	0.00	@
椈	0.77	0.00	@
夈	0.75	0.00	@
高水準	12.10	12.33	n
黃顯洲	12.03	12.46	n
盡好	13.21	9.19	v
地檢署	12.17	12.19	n
潛能	12.99	9.73	n
虧心事	11.56	13.36	n
袻	0.71	0.00	@
腼	0.87	0.00	@
發言人	13.38	9.40	n
無庸	11.99	12.03	a
姐們	12.80	10.23	n
怡敏信	11.08	14.17	n
李布瑞斯庫	12.17	12.68	n
倫	1.17	0.00	n
槬	0.74	0.00	@
自稱	13.21	9.17	v
酼	0.68	0.00	@
颻	0.74	0.00	@
唐姓	10.13	15.23	n
委員會	14.11	11.79	n
怫	0.84	0.00	@
新陳代謝科	12.16	12.69	n
瀫	0.69	0.00	@
秬	0.75	0.00	@
金控	11.43	13.12	n
人模	13.09	9.49	n
錐心	11.82	12.37	a
餈	0.91	0.00	@
威克森	12.74	10.95	n
看盡	13.19	9.23	u
庫賈氏病	12.10	12.62	n
腉	0.71	0.00	@
褈	0.76	0.00	@
勃德修正案	11.32	14.19	n
封王	11.40	13.17	v
劇種	11.99	12.03	n
鋁合金	12.99	10.38	n
列次	13.23	9.12	n
施虐	11.16	13.60	v
燭火	11.75	12.51	n
許文雄	10.49	15.08	n
最多人	13.38	9.41	n
小歐	13.17	14.84	n
帕布	12.80	10.22	n
夢絮	11.62	12.76	n
張宇	11.65	12.70	n
無後	13.32	8.89	a
禮物	13.52	8.33	n
女演員獎	12.78	11.20	n
徵友	13.00	9.71	v
湧入	12.82	10.16	v
留戀	12.79	10.24	v
笑談	12.51	10.91	n
搬進	12.77	10.28	u
名牌包	12.73	10.98	n
墨西哥灣區	12.07	12.87	n
情慾	12.86	10.08	n
結緣	12.46	11.01	v
製造商	13.43	9.27	n
阿拉格齊	11.71	13.35	n
耫	0.70	0.00	@
聞所未聞	12.49	11.83	a
觬	0.70	0.00	@
洋砲	11.63	12.74	n
統合	12.79	10.23	u
逫	0.68	0.00	@
駬	0.71	0.00	@
演得	12.92	9.92	u
堛	0.80	0.00	@
金融區	11.32	13.77	n
馬友友	11.36	13.69	n
地調	13.09	9.50	n
栛	0.71	0.00	@
樂怡	10.96	13.94	n
恚	0.92	0.00	@
凱淇	11.50	12.98	n
灚	0.73	0.00	@
西亞李畢福	11.44	14.00	n
踩上	12.90	9.96	u
砛	0.72	0.00	@
神秘兮兮	11.95	12.90	a
傳輸	13.47	8.47	u
品客	13.12	9.41	n
夏水	10.81	14.20	n
佛雷克	12.31	11.89	n
書藝	13.00	9.73	n
預定地	12.99	10.37	n
海巡	11.95	12.11	n
化成	12.83	10.14	v
斯德哥爾摩	12.64	11.72	n
調解	12.99	9.74	u
拉賓	12.64	10.60	n
塻	0.72	0.00	@
泰籍	11.74	12.54	n
台啤	11.24	13.46	n
二十二時	12.95	10.81	n
惹壹	11.42	13.14	n
筱可	11.80	12.40	n
長保	10.81	14.19	n
沈繼昌	12.04	12.44	n
牽水	12.76	10.31	u
原廠	13.04	15.41	n
市定	13.16	9.32	n
ず	1.05	0.00	#
熼	0.77	0.00	@
硻	0.69	0.00	@
艾雅爾	12.06	12.41	n
席林	10.83	14.16	n
溼透	12.72	10.42	v
憼	0.73	0.00	@
申貞娥	12.00	12.53	n
補眠	11.67	12.66	v
警衛	12.62	10.65	n
髮型	13.19	9.23	n
桻	0.70	0.00	@
沒用	13.27	9.02	a
吳俊益	12.06	12.40	n
帆布袋	11.91	12.69	n
句點女	11.53	13.40	n
鏡面	12.15	11.69	n
	0.68	0.00	@
前導	11.77	12.46	n
塞維亞	11.36	13.70	n
住進	13.17	9.30	v
更換	13.57	8.18	u
筋麵粉	11.54	13.38	n
至寶	12.26	11.45	n
蠛	0.80	0.00	@
聰慧	12.44	11.06	a
東西向	11.70	13.10	n
林天蔚	12.04	12.45	n
柴昌俊	12.07	12.38	n
艷星	12.95	9.84	n
遚	0.68	0.00	@
長於	12.53	10.85	v
頛	0.73	0.00	@
貝特拉希亞	12.35	12.32	n
盡帶	13.13	9.39	n
翁某	11.21	13.52	n
待續	12.71	10.42	a
弄得	13.06	9.56	v
洛陽街	12.07	12.39	n
涵義	12.51	10.91	n
後援會	12.03	12.46	n
吳秀光	11.90	12.71	n
ㄉ	0.91	0.00	#
席氏	11.55	12.89	n
民答那峨島	10.94	14.78	n
叫作	13.09	9.49	v
吳鳳源	12.06	12.40	n
漂流木	12.07	12.38	n
石頭公	11.76	12.99	n
超準	13.01	9.69	n
野放	12.73	10.39	u
登艦	11.66	12.68	n
穩定性	13.39	9.38	n
蔡明忠	11.75	13.00	n
長伴	12.88	10.02	u
愉	1.01	0.00	u
楈	0.70	0.00	@
醼	0.70	0.00	@
行業別	13.27	9.68	n
伺服器	13.06	10.20	n
膼	0.70	0.00	@
衻	0.69	0.00	@
客運	13.12	9.41	n
提攜	12.78	10.27	u
林熙蕾	12.18	12.17	n
儉	1.03	0.00	@
三萬多	12.76	10.92	n
挑挑	13.08	9.52	u
精誠路	11.92	12.68	n
累贅	12.34	11.29	a
物理性	13.27	9.69	n
味增湯	12.05	12.42	n
導線	12.48	10.98	n
十四萬	11.59	13.30	n
變更為	13.18	9.92	v
加到	13.36	8.78	u
砬	0.84	0.00	@
襈	0.69	0.00	@
認不認識	13.12	10.41	v
高緯物業	11.73	13.31	n
精純	12.91	9.95	a
大雨傾盆	11.95	12.91	a
漫遊	13.04	9.62	v
燫	0.71	0.00	@
休閒館	13.23	15.68	n
栬	0.78	0.00	@
鄉	1.22	0.00	n
饈	0.90	0.00	@
懫	0.71	0.00	@
調回	13.06	9.57	u
堬	0.78	0.00	@
夢見	12.31	11.35	v
農莊	11.68	12.64	n
南德茲	12.38	11.75	n
強徵	11.30	13.35	n
傳揚	11.84	12.33	u
泛珠	12.54	10.82	n
賴鬼鬼	12.06	12.40	n
奇形怪狀	12.39	12.03	a
捷眾藥業	11.80	13.19	n
面無血色	12.10	12.63	a
頬	0.78	0.00	@
釫	0.69	0.00	@
臫	0.80	0.00	@
蠬	0.82	0.00	@
澳紐	12.01	11.98	n
扮鬼臉	11.50	13.46	v
點卡	13.19	9.23	n
天橋	12.90	9.97	n
諾里	13.08	15.23	n
	0.68	0.00	@
市占	13.10	9.47	n
拉斐爾	11.77	12.97	n
目中無人	12.26	12.30	a
李在禎	11.97	12.57	n
佔得	13.10	9.46	u
妮妮	13.05	15.36	n
五百多萬	12.71	11.36	n
接觸到	13.34	9.52	u
買一搭四	13.05	16.95	n
女力	13.15	9.33	n
探測	13.14	9.37	u
檢疫局	12.66	11.15	n
聖傑門隊	12.14	12.54	n
拾回	12.41	11.13	u
周俊三	11.66	13.18	n
陸淑	11.78	12.46	n
龍崗	12.85	10.09	n
熚	0.70	0.00	@
秛	0.68	0.00	@
凰朔	10.72	14.34	n
打陀螺	11.60	13.28	v
承擔	14.10	6.62	u
中馳	12.88	10.02	a
亂講	12.89	9.99	v
許國楨	12.03	12.47	n
百分之八點七	13.47	10.01	m
第五十一	12.01	12.80	n
哥媽	12.64	10.60	n
憚	0.99	0.00	@
遞交	12.91	9.96	v
姛	0.75	0.00	@
公辦	12.53	10.86	u
冚	0.79	0.00	@
兩點五	13.48	9.15	n
堻	0.73	0.00	@
腳腳	13.17	9.28	n
野田惠	11.01	14.28	n
長篇大論	12.52	11.77	n
悲天憫人	12.07	12.67	a
作帳	12.99	9.74	v
懼	1.13	0.00	v
收視率	12.24	12.05	n
栻	0.80	0.00	@
燼	0.95	0.00	@
頭城鎮	12.47	11.56	n
破爛	12.72	10.42	a
提名人	12.90	10.59	n
智威湯遜	11.26	14.12	n
溫馨感人	12.00	12.81	n
後天性	10.94	14.39	n
駛	1.08	0.00	v
骨髓性	12.56	11.36	n
買光	13.08	9.50	u
探針	12.59	10.70	n
星媽	12.80	10.21	n
水銀燈	11.70	13.10	n
太陽光	13.23	9.80	n
無愧	12.86	10.07	v
觛	0.71	0.00	@
軍裝	12.58	10.74	n
阿伸	12.31	11.34	n
膚	1.12	0.00	n
新樓	13.26	14.47	n
不止於此	11.43	13.83	a
實惠	13.36	8.77	a
胡元輝	11.93	12.66	n
購置	13.02	9.66	u
性別	13.91	7.20	n
動手	13.32	8.89	v
卡茲米	12.43	11.65	n
粉劑	12.32	11.33	n
飛船隊	11.66	13.17	n
馬利	12.47	10.99	n
秀一	12.21	11.55	n
團隊報	13.24	9.76	n
天碩	12.83	10.14	n
搭成	13.03	9.66	v
備案	13.91	7.21	v
觀察區	13.29	15.44	n
馬普拉塔	13.06	16.89	n
燈花	11.50	13.00	n
慶幸	12.91	9.94	v
軟趴趴	12.03	12.46	a
陣陣	13.12	9.40	m
	0.70	0.00	@
男伴	12.75	10.34	n
肉品	12.93	9.90	n
沉不住	12.65	11.16	u
辛克	10.96	13.94	n
鋼珠	11.72	12.57	n
音樂史	13.27	9.69	n
羅布	12.01	11.99	a
壓迫感	12.18	12.15	n
庇里牛斯山	11.45	13.97	n
東瀛	12.28	11.42	n
噓聲	11.93	12.15	n
蠻	1.21	0.00	d
三百多	13.01	10.34	n
劉家增	12.03	12.47	n
釼	0.69	0.00	@
頻	1.17	0.00	d
養病	11.94	12.13	v
誤信	10.84	14.15	v
小鳥	12.35	11.26	n
玉山路	12.05	12.43	n
儲金	11.19	13.55	n
搶搶	13.17	9.28	u
王金世英	11.47	13.77	n
就事論事	12.80	11.17	v
嶘	0.69	0.00	@
嗙	0.82	0.00	@
搜出	13.04	9.61	u
梭爾邦	11.47	13.52	n
藥醫	13.01	9.70	n
日產柴油	12.32	12.19	n
二○○二	14.07	7.92	n
瀨戶朝香	11.21	14.21	n
綘	0.78	0.00	@
莊員	10.32	14.95	n
無縫	12.83	10.13	A
痙	0.92	0.00	@
四罰	12.72	10.41	u
擊打	12.96	9.83	u
排輪	12.88	10.02	n
旙	0.70	0.00	@
選中	13.31	8.93	u
除惡	12.71	10.42	v
鮮蝦	11.23	13.49	n
涘	0.85	0.00	@
會頭	13.23	9.13	n
哈伯斯坦	11.94	12.93	n
平行線	12.41	11.69	n
宏願	11.57	12.86	n
五點三	13.49	9.12	n
呂冠樺	12.06	12.41	n
熱到	13.21	9.17	u
闙	0.69	0.00	@
鶘	0.81	0.00	@
航運股	11.98	12.57	n
城市光廊	12.03	12.75	n
柳葉	11.20	13.53	n
任務團	11.51	13.45	n
緯度	12.44	11.06	n
趘	0.70	0.00	@
陰險	12.47	10.99	a
藙	0.70	0.00	@
產業	14.05	6.77	n
故鄉	13.15	14.95	n
斻	0.74	0.00	@
汼	0.76	0.00	@
藥量	12.99	9.74	n
家樂	12.67	10.52	n
阿貴	12.92	9.93	n
費事	11.07	13.76	a
疻	0.80	0.00	@
籼	0.87	0.00	@
下懷	11.54	12.92	n
法國人	12.08	12.36	n
麗餅	11.86	12.29	n
畫刊	12.57	10.77	n
卡面	13.19	9.24	n
屼	0.84	0.00	@
鳳凌	11.44	13.10	n
情人橋	12.38	11.76	n
為啥	13.09	9.50	d
聞聞看	11.70	13.09	u
攜手	13.74	7.70	d
加強型	13.28	9.66	n
勒痕	11.50	12.98	n
一○一	14.18	7.16	n
東來	11.58	12.84	v
豼	0.70	0.00	@
錄音師	12.22	12.08	n
附卷	12.67	10.52	n
薻	0.69	0.00	@
劍拔弩張	12.33	12.16	a
成員國	12.81	10.80	n
佐以	12.58	10.73	v
閻	1.10	0.00	n
羅斯托克	11.70	13.36	n
嗉	0.86	0.00	@
嶈	0.83	0.00	@
守穩	11.75	12.52	u
敖傑	11.50	12.99	n
柯賽	10.17	15.17	n
歐銀	12.95	9.84	n
座駕	12.70	10.44	n
壓力	13.85	7.39	n
亞洲版	13.33	9.53	n
綈	0.85	0.00	@
驚醒	12.83	10.15	v
成果展	11.94	12.64	n
日均價	13.34	9.51	n
福澳	12.68	10.49	n
鳳梨酥節	11.33	14.00	n
溪旁	11.80	12.41	n
店舖	13.01	9.70	n
旉	0.72	0.00	@
努恩	11.73	12.55	n
闉	0.75	0.00	@
鶈	0.69	0.00	@
轉骨方	12.56	11.36	n
建設部	13.43	9.28	n
果農	12.11	11.79	n
神采飛揚	11.97	12.88	a
趈	0.71	0.00	@
測試	14.03	6.85	n
人牆	13.13	9.39	n
記錄	14.21	6.27	v
載具	12.86	10.06	n
汬	0.69	0.00	@
天知	13.15	9.34	n
工藝師	13.02	10.30	n
台北客	11.54	13.39	n
籬	1.00	0.00	u
觀摩片	11.87	12.78	n
護膚	13.01	9.69	n
趕去	13.05	9.60	v
聯繫到	13.62	8.76	u
台七線	11.64	13.20	n
問診	11.63	12.73	v
朱美	11.11	13.69	n
環境衛生	13.44	9.62	n
迴聲報	13.21	9.83	n
屬	1.22	0.00	v
喫	1.24	0.00	u
薩巴	12.95	9.85	n
薯片	12.06	11.88	n
仲介案	12.02	12.49	n
按壓	12.27	11.44	u
撿便宜	11.99	12.54	v
鄭海源	12.03	12.46	n
原價	13.22	9.15	n
小三通	13.44	14.78	n
莎芬娜	11.91	12.71	n
豬	1.23	0.00	n
薫	0.87	0.00	@
一九六一年	11.48	13.93	n
績優	11.88	12.24	a
閫	0.88	0.00	@
韓美	11.44	13.10	n
鱬	0.73	0.00	@
簡化為	11.69	13.12	v
場址	12.52	10.88	n
攔下來	12.08	12.36	v
滿滿	12.42	11.10	a
解碼	13.01	9.69	v
密談	11.75	12.51	v
吳懿	10.24	15.07	n
魯冰花	11.41	13.61	n
堪憂	11.71	12.58	a
偷聽	12.90	9.97	u
伏德風	12.02	12.48	n
留院	13.04	15.38	n
服務區	13.59	14.18	n
泰愛	13.01	15.52	n
老簡	12.91	9.95	n
門子	11.64	12.73	n
林雅惠	11.73	13.04	n
便利性	13.18	9.91	n
姜維平	11.82	12.87	n
送出去	13.09	10.13	v
進四	13.25	14.51	n
晝夜	12.79	10.24	n
中國菜	13.33	9.54	n
出閘	12.53	10.85	n
德雷福	12.90	10.58	n
蓋特	11.21	13.52	n
牙齦	12.32	11.33	n
巘	0.80	0.00	@
喙	0.96	0.00	@
日系	12.96	9.82	A
玄彬	11.59	12.82	n
貓食	12.66	10.55	n
廂型	12.28	11.41	A
傅娟	10.51	14.67	n
李善花	12.03	12.47	n
疙	0.92	0.00	@
閃躲	12.09	11.81	u
緘	0.94	0.00	@
沙利夫	11.86	12.79	n
獨立山	13.03	10.28	n
惡運	12.86	10.08	n
折射出	12.63	11.21	u
朴茨茅斯隊	11.73	13.49	n
成長為	12.47	11.56	v
洪智坤	12.03	12.47	n
薙	1.07	0.00	@
跘	0.79	0.00	@
舖上	13.11	9.45	u
心輔	12.56	10.79	n
宏宜	12.53	10.86	n
閙	0.92	0.00	@
鷘	0.70	0.00	@
砲彈	12.52	10.88	n
可蘭經	11.13	14.10	n
岼	0.71	0.00	@
廣電法	11.80	12.90	n
雙殺打	11.22	13.93	n
啻	0.99	0.00	@
中選會	13.53	14.42	n
兩百億	12.76	10.90	n
規畫案	11.97	12.59	n
哭惹	11.97	12.08	n
畻	0.74	0.00	@
粼	0.92	0.00	@
枋山	11.32	13.32	n
千瘡百孔	11.94	12.92	a
加計	11.33	13.30	u
發明	13.39	8.71	u
螺雷	11.50	12.99	n
豆製品	12.57	11.33	n
電玩界	12.31	11.89	n
搶嫌	11.71	12.59	n
敻	0.78	0.00	@
沼	0.98	0.00	n
民權	12.27	11.44	n
镻	0.69	0.00	@
鲼	0.73	0.00	@
煙花	13.06	9.57	n
捕獲	12.72	10.40	u
擦乾	12.68	10.50	u
貼	1.24	0.00	u
遙望	12.50	10.92	u
雪葳	11.24	13.46	n
蕻	0.84	0.00	@
波蘭科	12.68	11.09	n
男星	13.09	9.50	n
磨出	12.86	10.06	u
克勞斯	12.99	10.38	n
塚本	11.93	12.14	n
研擬	12.55	10.80	u
高污染	11.96	12.60	A
廣慕	11.81	12.40	v
派發	12.58	10.74	n
烏塔	10.59	14.54	n
走紅	12.87	10.05	a
聖安東尼奧	12.05	12.92	n
巈	0.71	0.00	@
淈	0.77	0.00	@
雜物	12.04	11.93	n
發車	12.59	10.71	v
尤文毅	12.04	12.45	n
斉	0.92	0.00	@
亞泰斯特	13.06	16.92	n
杜琪峰	11.44	13.56	n
緈	1.03	0.00	@
疉	0.69	0.00	@
地圖集	13.34	9.51	n
摩根費里曼	11.61	13.70	n
節律器	11.44	13.56	n
跈	0.70	0.00	@
輪機	11.78	12.45	n
青山綠水	12.29	12.24	n
輪值	11.84	12.33	v
篤行	10.72	14.34	n
薉	0.71	0.00	@
游昭欽	12.07	12.38	n
按鈕	13.54	8.29	n
左柏斯	12.05	12.43	n
百花齊放	12.80	11.15	a
鄭達鴻	11.87	12.78	n
閉	1.21	0.00	u
鷈	0.70	0.00	@
述職	12.82	10.18	v
李慶義	12.04	12.45	n
百匯	12.90	9.97	n
封龍貼	11.60	13.29	u
稅捐	11.84	12.34	n
菜農	12.10	11.80	n
種馬	10.89	14.07	n
啫	1.01	0.00	@
岬	0.94	0.00	@
唱紅	13.03	9.64	u
科別	13.05	9.58	n
軟語	12.86	10.07	n
黃姓	11.05	13.79	n
普吉	12.91	9.93	n
性徵	13.08	9.52	n
二一零零年	12.25	12.53	n
畫	1.23	0.00	u
粬	0.78	0.00	@
苦惱	12.97	9.80	a
真傳	12.00	12.00	n
吹掀	11.61	12.78	u
放開	13.21	9.18	u
沬	0.86	0.00	@
試片會	13.15	10.00	n
葉德	11.16	13.60	n
從頭到尾	12.31	12.20	d
敫	0.80	0.00	@
一百廿	10.55	14.99	n
發放	13.52	8.34	v
鲬	0.70	0.00	@
銀盤	11.14	13.63	n
瀏覽	14.40	5.66	u
訕笑	11.66	12.68	u
責	1.22	0.00	n
蕫	0.75	0.00	@
吃麵	13.17	9.29	n
晶圓	12.60	10.69	n
漢斯	13.02	15.48	n
千錘百鍊	11.54	13.65	a
脫口秀	11.98	12.56	n
蛋花湯	12.26	12.00	n
水滸	12.01	11.99	n
參差	12.59	10.71	a
對照組	13.03	10.28	n
窄窄	12.85	10.09	a
難說	12.75	10.33	v
美學	12.98	9.76	n
舞龍	13.00	9.71	v
楊敬敏	11.93	12.67	n
放蕩	12.66	10.54	a
走多	13.27	9.02	v
開曼	13.01	15.52	n
準確率	11.60	13.27	n
團體活動	13.40	9.72	n
戴倫	11.02	13.84	n
雙翅	11.26	13.42	n
戴姬	11.76	12.50	n
扣除額	12.24	12.04	n
刺胳針	10.97	14.36	n
前所未聞	13.13	10.39	a
即已	13.17	9.28	d
種出來	13.46	9.20	u
鉉	0.99	0.00	@
騈	0.68	0.00	@
鮮綠	12.51	10.89	a
負向	13.03	9.65	n
王嫌	11.59	12.81	n
動畫片	13.26	9.72	n
艉	0.83	0.00	@
計	1.23	0.00	v
電信局	13.24	15.62	n
扮演好	13.05	10.24	u
劉嘉發	11.85	12.82	n
劉崑毅	12.05	12.43	n
海薩姆	12.54	11.41	n
牉	0.72	0.00	@
稈	0.95	0.00	@
斷奶	12.33	11.31	a
衝阿	12.87	10.04	a
開來	13.27	9.01	u
百吉	12.93	9.89	n
扉	1.03	0.00	n
採筍	11.50	12.99	v
樈	0.70	0.00	@
產子	12.96	9.82	n
社交圈	12.26	12.01	n
納爾省	12.95	10.47	n
闕興華	12.05	12.43	n
娈	0.86	0.00	@
東興村	10.53	15.02	n
剉	1.01	0.00	u
毛蟲	12.03	11.95	n
越共	11.09	13.72	n
金魚缸	11.22	13.95	n
阻貶	11.15	13.62	u
紗蒂亞	11.63	13.23	n
從旁	11.32	13.31	d
歐柏豪塞	11.73	13.31	n
婚紗展	12.77	10.88	n
車賽	11.21	13.52	n
零點五	12.08	12.36	n
高窕	11.21	13.51	n
聖殿山	10.75	14.69	n
木柵線	11.56	13.36	n
梅琳達	10.59	14.94	n
塗成	11.18	13.56	v
聆聽	13.12	9.42	u
賠款	12.26	11.46	n
隱翅蟲	11.48	13.50	n
萬豐	11.40	13.17	n
小組長	12.01	12.50	n
登山社	12.09	12.35	n
施坦威	10.31	15.33	n
覺醒	12.81	10.18	a
赫茲	11.90	12.21	n
酸梅汁	11.81	12.89	n
腔棘魚	11.16	14.03	n
孟翔	9.99	15.42	n
實驗室	13.41	14.94	n
峼	0.71	0.00	@
唻	0.89	0.00	@
普萊斯	13.06	16.34	n
片上	12.50	10.93	n
少子化	12.01	12.50	v
威秀影城	12.22	12.38	n
糼	0.77	0.00	@
蔻	0.98	0.00	@
購	1.22	0.00	u
遮醜	11.26	13.42	v
高醫	11.08	13.74	n
伺機	12.40	11.16	d
劉一德	12.01	12.50	n
一語道破	11.85	13.09	u
綠衫	11.80	12.41	n
鳼	0.71	0.00	@
紅籌股	12.21	12.11	n
敏盛	12.63	10.63	n
楊菘宇	12.06	12.41	n
胡作非為	12.26	12.31	v
週到	13.30	8.93	a
獨派	12.80	10.21	n
事務部	13.34	15.21	n
諺丞	10.85	14.12	n
高爾夫	13.59	8.85	n
龍源	11.36	13.25	n
送至	13.13	9.38	v
百分之零點八	12.05	13.05	m
計分	11.78	12.45	v
填補	12.95	9.85	u
撤去	12.18	11.63	u
放滿	13.10	9.48	u
想許	13.04	15.39	n
中國製	13.46	9.20	u
燃料車	12.63	11.20	n
那裏	11.69	12.62	n
迴旋	12.51	10.90	v
關係獎	11.77	12.97	n
恩將仇報	11.83	13.13	v
福興	12.87	10.04	n
哭聲	12.85	10.09	n
土象	12.72	10.41	n
不義之財	11.20	14.22	n
六千八百萬	11.97	13.07	n
新人王	13.02	16.48	n
瓦姆	12.56	10.78	n
親熱戲	11.83	12.85	n
卜蜂	10.27	15.03	n
侵入式	12.20	12.12	n
歌林	13.09	15.19	n
科娃	12.53	10.86	n
變造	12.94	9.88	u
眷戀	12.60	10.69	v
暗渡陳倉	11.72	13.33	a
山東野	12.05	12.42	n
虎尾	11.95	12.10	n
霰彈槍	11.28	13.83	n
慶應	11.83	12.34	n
俊偉	12.77	10.29	a
協防	12.64	10.59	u
反嗆	11.64	12.72	n
藥味	11.50	12.99	n
輪暴	12.29	11.38	n
尋歡	11.93	12.15	v
唫	0.85	0.00	@
米倉涼子	11.94	12.92	n
青棒賽	11.93	12.67	n
高層次	12.91	10.56	n
峬	0.71	0.00	@
會務	12.59	10.71	n
劉銘傳	11.21	13.95	n
史邁特	12.05	12.43	n
冬季檔	11.94	12.65	n
廣告信	11.62	13.24	n
攫	0.95	0.00	v
泬	0.75	0.00	@
載浮載沈	12.04	12.74	a
屠龍記	11.21	13.95	n
巴解	10.78	14.24	n
合併為	13.19	9.89	v
糬	0.91	0.00	@
薩曼	12.82	10.17	n
暗罵	11.87	12.26	u
賬	1.15	0.00	n
過水	13.23	9.12	v
霍爾	12.09	11.82	n
小盈	12.82	10.16	n
慈懷園	11.71	13.08	n
控制區	13.49	14.60	n
兩百零六	11.67	13.42	n
锫	0.80	0.00	@
鳬	0.94	0.00	@
殺生	12.12	11.76	v
南航道	11.87	12.77	n
操作者	13.47	9.17	n
冒出來	12.98	10.39	v
拉哈	13.06	15.31	n
水壩	11.96	12.10	n
滲水	12.48	10.96	v
追債	11.77	12.46	n
阿隆索	12.70	11.04	n
馬洛卡隊	12.24	12.35	n
照燒	12.79	10.23	u
後漢書	10.96	14.36	n
九十四年度	12.03	12.95	n
江麗君	11.99	12.55	n
別亂	11.52	12.95	a
爐子	12.19	11.61	n
買下來	13.32	9.57	v
賴瑟珍	11.91	12.70	n
視網膜	12.62	11.22	n
頂罪人	11.32	13.77	n
龍宮	12.26	11.46	n
赤砂蠍	11.13	14.08	n
握筆	11.81	12.39	n
聖羅蘭	11.93	12.66	n
小氣鬼	11.82	12.88	n
歸心似箭	11.61	13.53	a
童宣	11.73	12.56	n
信用戶	13.39	9.39	n
圍棋賽	12.00	12.52	n
舉	1.21	0.00	u
詈	0.88	0.00	@
建築業	13.34	9.50	n
歆惠	11.68	12.66	n
吳登興	12.07	12.39	n
九百四十八億	12.34	12.49	n
鈉	1.12	0.00	n
驈	0.69	0.00	@
苓雅	11.58	12.83	n
手寫	13.06	9.58	A
橈	0.96	0.00	@
竄起	12.28	11.41	v
金澤市	11.80	12.91	n
愛巢	12.40	11.16	n
戉	0.72	0.00	@
沙里夫	11.42	13.59	n
爉	0.74	0.00	@
穈	0.72	0.00	@
淒慘	12.55	10.80	a
無用	12.52	10.87	a
差額	12.75	10.34	n
捐血人	12.11	12.30	n
哽住	11.24	13.46	v
老實說	12.77	10.90	d
虎哥	12.66	10.55	n
展示館	13.20	15.79	n
烏龍麵	11.45	13.54	n
妮卡	12.71	10.42	n
法寶	13.05	9.60	n
現役	12.88	10.03	A
項鍊	13.10	9.48	n
婈	0.75	0.00	@
刉	0.71	0.00	@
鋫	0.69	0.00	@
鬬	0.70	0.00	@
吃味	12.93	9.90	n
小瑞普肯	12.04	12.73	n
乾冰	11.50	12.98	n
謬	1.01	0.00	u
廢水	12.79	10.25	n
狫	0.71	0.00	@
管理人纔	13.66	9.07	n
覆制	12.32	11.32	n
拫	0.75	0.00	@
片獎	13.04	9.62	n
重機械	13.18	9.91	n
某某人	12.24	12.03	n
欬	0.75	0.00	@
小潘潘	13.29	15.40	n
小黑貓	13.14	10.01	n
卡漫	13.02	15.49	n
資深	13.31	8.93	a
竄上	12.56	10.79	v
勫	0.86	0.00	@
嬬	0.83	0.00	@
安特衛普	12.08	12.66	n
月光族	12.04	12.45	n
財金	13.01	9.70	n
愛思	11.45	13.08	n
報備	13.13	9.40	v
境內	12.99	9.75	n
期數	13.14	9.36	n
菸品	12.87	10.05	n
龍族	11.51	12.97	n
換洗	11.99	12.03	u
外盒	13.01	9.70	n
賽完	12.84	10.12	u
雙星	12.45	11.04	n
賴銘偉	11.34	13.74	n
公視	11.58	12.84	n
吭聲	12.20	11.59	v
窩抖	11.44	13.10	v
陷下去	12.05	12.42	v
二年級生	13.08	10.51	n
熱歌	13.07	9.55	n
自籌	12.65	10.58	u
轉車	11.99	12.02	n
換氣	12.96	9.82	v
會長	12.62	10.63	n
安提瓜島	11.03	14.49	n
花枝丸	11.06	14.20	n
飄舞	12.09	11.81	v
優奈	11.47	13.05	n
勇奪	12.44	11.06	u
二○○一	13.97	8.22	n
糯米橋	11.52	13.42	n
議價	12.79	10.24	v
合歡	12.28	11.41	n
活動中心	13.67	14.47	n
割包皮	11.45	13.55	v
難不成	12.80	10.83	d
寫法	12.62	10.64	n
自告奮勇	12.46	11.90	v
阿夜	12.97	9.78	n
髛	0.69	0.00	@
銚	0.83	0.00	@
希茨費德	11.91	12.97	n
督陣	10.84	14.15	v
礦坑	11.39	13.19	n
諛	0.91	0.00	@
麥克道格拉斯	11.66	13.75	n
羅志祥	11.88	12.76	n
芚	0.71	0.00	@
川澤	11.62	12.76	n
瀧澤秀明	11.09	14.40	n
凱薩琳齊塔瓊斯	11.62	13.91	n
竛	0.70	0.00	@
頤和園	12.80	10.82	n
犚	0.73	0.00	@
櫛	0.91	0.00	@
真槍實彈	11.65	13.45	a
鄉人	13.13	9.38	n
挖東	12.58	10.75	n
模樣	13.21	9.17	n
呆寶	12.03	11.93	n
察言觀色	12.31	12.19	v
世大運	11.08	14.18	n
煙消雲散	12.76	11.25	a
賽況	11.95	12.11	n
鑲金	11.92	12.17	v
嫛	0.71	0.00	@
往訪	10.10	15.27	u
劚	0.74	0.00	@
國防館	12.00	12.52	n
湯生	10.82	14.18	n
布羅德赫斯特	12.90	11.34	n
劉莉	11.30	13.35	n
四百二十萬	11.98	13.03	n
源由	13.15	9.34	n
山電	10.84	14.15	n
參見	12.94	9.86	u
鱔魚麵	11.57	13.33	n
妨礙到	12.62	11.23	u
偷渡犯	11.46	13.52	n
劃設	12.85	10.09	u
歹勢	11.54	12.92	n
紐松	11.67	12.67	n
